,price,location,version,year,engine,km,owner_num,gear_type,color,origin_own,nxt_test,test_cost
1626,"75,000 ₪",נתניה,קיה פיקנטו PICANTO LX,2018,1248 ליטר בנזין,"67,000",3,אוטומטי,כסוף כהה,ליסינג,0,"1,102 ₪"
1627,"151,999 ₪",קרית שמונה,קאדילאק XT5 XT5 LUXURY,2016,3649 ליטר בנזין,"95,000",1,אוטומטי,שנהב לבן,פרטית,0,"3,357 ₪"
1628,"184,203 ₪",נתניה,גילי GEOMETRY C 460PRO,2023,חשמלי,0,1,אוטומטי,לבן,פרטית,11 חודשים,0
1629,"52,000 ₪",חיפה,פולקסווגן ג'טה JETTA TRENDLINE,2016,1197 ליטר בנזין,"154,000",1,אוטומטי,שחור מטלי,ליסינג,9 חודשים,"1,424 ₪"
1630,"84,900 ₪",ראשון לציון,ניסאן קשקאי QASHQAI ACENTA,2018,1197 ליטר בנזין,"130,000",2,אוטומטי,אפור מטל,ליסינג,11 חודשים,"1,604 ₪"
1631,"17,999 ₪",פרדס חנה כרכור,פורד פוקוס FOCUS TREND,2012,1596 ליטר בנזין,"246,000",2,אוטומטי,שנהב לבן,ליסינג,1 חודשים,"1,262 ₪"
1632,"124,000 ₪",מאיפה שנוח לך בארץ,פיג'ו 3008 3008 ACTIVE,2019,1499 ליטר דיזל,"89,491",1,אוטומטי,לבן,אחר,11 חודשים,"1,835 ₪"
1633,"56,500 ₪",בת ים,יונדאי I25 I25 INSPIRE,2015,1368 ליטר בנזין,"180,000",2,אוטומטי,כסף,פרטית,7 חודשים,"1,205 ₪"
1634,"80,900 ₪",רמת השרון,קיה פיקנטו PICANTO LX,2020,1248 ליטר בנזין,"36,710",1,אוטומטי,כסף,פרטית,11 חודשים,"1,102 ₪"
1635,"74,900 ₪",תל אביב יפו,פיג'ו 2008 2008 PREMIUM,2019,1199 ליטר בנזין,"59,000",1,אוטומטי,לבן,פרטית,0,"1,529 ₪"
1636,"53,000 ₪",כפר כנא,סקודה ראפיד RAPID AMBITION,2018,999 ליטר בנזין,"160,000",1,אוטומטי,שנהב לבן,ליסינג,0,"1,353 ₪"
1637,"259,960 ₪",נתניה,וולבו XC40 B3 PLUS,2023,1969 ליטר בנזין,0,1,אוטומטי,לבן,ליסינג,12 חודשים,"3,366 ₪"
1638,"72,000 ₪",חדרה,מזדה 2 MAZDA 2 DYNAMIC,2019,1496 ליטר בנזין,"128,000",1,אוטומטי,שנהב לבן,ליסינג,5 חודשים,"1,353 ₪"
1639,"106,900 ₪",רמת השרון,יונדאי טוסון TUCSON OPEN SKY,2017,1999 ליטר בנזין,"114,127",1,אוטומטי,שחור,פרטית,0,"2,019 ₪"
1640,"158,110 ₪",נתניה,צ'רי טיגו TIGGO 7 PRO COMFORT,2023,1598 ליטר בנזין,0,1,אוטומטי,לבן,ליסינג,11 חודשים,"2,130 ₪"
1641,"60,000 ₪",נוף הגליל,פיג'ו 2008 2008 ACTIVE GO,2018,1199 ליטר בנזין,"100,000",1,אוטומטי,לבן,אחר,9 חודשים,"1,353 ₪"
1642,"109,000 ₪",סח'נין,טויוטה קורולה HSD SDN SUN,2019,1798 ליטר בנזין,"97,000",2,אוטומטי,שנהב לבן,ליסינג,3 חודשים,"1,604 ₪"
1643,"35,000 ₪",תל אביב יפו,פיג'ו 108 108 ACTIVE,2016,998 ליטר בנזין,"125,000",1,אוטומטי,אדום,פרטית,0,985 ₪
1644,"165,000 ₪",קרית שמונה,איסוזו D-Max PICK-UP LS,2016,2499 ליטר דיזל,"109,000",4,אוטומטי,שנהב לבן,פרטית,0,"1,962 ₪"
1645,"99,900 ₪",עפולה,קיה ספורטז' SPORTAGE URBAN,2019,1598 ליטר דיזל,"139,000",2,אוטומטי,כחול,אחר,9 חודשים,"1,835 ₪"
1646,"685,000 ₪",באר שבע,ג'יפ רנגלר UNLIMITED RUBICON 392,2022,6424 ליטר בנזין,"15,000",1,אוטומטי,אפור,פרטית,6 חודשים,"4,731 ₪"
1647,"79,000 ₪",נתניה,מיצובישי ספייס סטאר SPACE STAR SUPREME,2022,1193 ליטר בנזין,"8,000",1,אוטומטי,כסוף בהיר,פרטית,2 חודשים,"1,235 ₪"
1648,"155,990 ₪",נתניה,מרצדס CLA קלאס CLA250 AMG PLUS,2016,1991 ליטר בנזין,"133,000",4,אוטומטי,שנהב לבן,פרטית,0,"2,397 ₪"
1649,"269,000 ₪",באר שבע,מרצדס CLA קלאס CLA180 PROGRESS FLT,2022,1332 ליטר בנזין,"3,000",2,אוטומטי,שנהב לבן,פרטית,0,"3,366 ₪"
1650,"82,000 ₪",חיפה,יונדאי טוסון TUCSON PRIME,2016,1591 ליטר בנזין,"107,000",2,אוטומטי,בז מטאלי,פרטית,1 חודשים,"1,584 ₪"
1651,"374,990 ₪",קרית שמונה,ב מ וו סדרה 5 530E iPERFORMANCE M SPORT,2020,1998 ליטר חשמל/בנזין,"54,000",2,אוטומטי,לבן,פרטית,1 חודשים,"4,731 ₪"
1652,"67,900 ₪",חדרה,פיג'ו 2008 2008 ACTIVE GO,2019,1199 ליטר בנזין,"94,341",1,אוטומטי,לבן,ליסינג,5 חודשים,"1,353 ₪"
1653,"125,000 ₪",נתניה,סיאט לאון LEON FR PLUS,2017,1798 ליטר בנזין,"91,000",3,אוטומטי,שנהב לבן,פרטית,7 חודשים,"1,835 ₪"
1654,"136,900 ₪",רמת גן,אאודי Q3 Q3 EXECUTIVE,2017,1984 ליטר בנזין,"85,000",2,אוטומטי,שחור מטלי,פרטית,10 חודשים,"2,563 ₪"
1655,"80,000 ₪",עפולה,מזדה 3 MAZDA 3 SPORT,2017,1998 ליטר בנזין,"140,000",1,אוטומטי,כסף,פרטית,7 חודשים,"1,604 ₪"
1656,"73,000 ₪",חיפה,אופל מוקה X ENJOY - SR,2018,1364 ליטר בנזין,"95,000",2,אוטומטי,שחור מטלי,פרטית,7 חודשים,"1,604 ₪"
1657,"100,900 ₪",חיפה,קיה ספורטז' SPORTAGE URBAN,2017,1999 ליטר בנזין,"101,984",1,אוטומטי,אפור,פרטית,0,"1,835 ₪"
1658,"38,900 ₪",ראשון לציון,מיצובישי גרנדיס GRANDIS EXECUTIVE,2011,2378 ליטר בנזין,"200,000",2,אוטומטי,אפור כהה,פרטית,0,"1,427 ₪"
1659,"124,900 ₪",אשדוד,מיצובישי אאוטלנדר OUTLANDER INTENSE,2019,1998 ליטר בנזין,"111,598",1,אוטומטי,אפור,ליסינג,6 חודשים,"2,019 ₪"
1660,"79,000 ₪",בת ים,מזדה 3 MAZDA 3 PREMIUM,2017,1998 ליטר בנזין,"120,000",3,אוטומטי,אפור,פרטית,3 חודשים,"1,604 ₪"
1661,"108,900 ₪",פתח תקווה,קיה ספורטז' SPORTAGE URBAN,2019,1999 ליטר בנזין,"44,103",3,אוטומטי,שחור,פרטית,0,"2,130 ₪"
1662,"92,000 ₪",רעננה,טויוטה קורולה SDN SUN,2019,1598 ליטר בנזין,"91,000",1,אוטומטי,לבן,השכרה,5 חודשים,"1,604 ₪"
1663,"115,900 ₪",ראשון לציון,קיה ספורטז' SPORTAGE PREMIUM GT,2018,1591 ליטר בנזין,"69,000",1,אוטומטי,אפור,פרטית,0,0
1664,"59,900 ₪",ראשון לציון,סובארו פורסטר FORESTER X,2013,1995 ליטר בנזין,"162,000",2,אוטומטי,אפור כהה,פרטית,2 חודשים,"1,693 ₪"
1665,"55,000 ₪",לוד,יונדאי I20 I20 INSPIRE,2016,1368 ליטר בנזין,"90,000",2,אוטומטי,כסף,פרטית,5 חודשים,"1,205 ₪"
1666,"61,900 ₪",חיפה,סיטרואן ג'מפי JUMPY L1-H1/10K,2016,1997 ליטר דיזל,"190,000",1,ידני,שנהב לבן,פרטית,5 חודשים,"1,693 ₪"
1667,"121,900 ₪",ראשון לציון,MG ZS EV NET-UP S,2020,חשמלי,"61,092",1,אוטומטי,שנהב לבן,פרטית,0,"1,811 ₪"
1668,"390,000 ₪",נתניה,מרצדס GLA קלאס 35 EDITION,2021,1991 ליטר בנזין,"11,000",2,אוטומטי,שחור,פרטית,0,"4,731 ₪"
1669,"410,000 ₪",עפולה,ב מ וו סדרה 5 530E M-DESIGN SE,2022,1998 ליטר חשמל/בנזין,0,1,אוטומטי,אפור,פרטית,10 חודשים,"4,731 ₪"
1670,"85,000 ₪",ירושלים,יונדאי אלנטרה ELANTRA INSPIRE SR,2019,1591 ליטר בנזין,"110,000",1,אוטומטי,כסף,ליסינג,0,"1,604 ₪"
1671,"197,000 ₪",ראשון לציון,מיצובישי אאוטלנדר OUTLANDER INSTYLE,2021,2488 ליטר בנזין,"25,000",1,אוטומטי,אפור,פרטית,9 חודשים,"2,417 ₪"
1672,"101,900 ₪",רמת השרון,סובארו פורסטר FORESTER 2.0X,2016,1995 ליטר בנזין,"89,022",2,אוטומטי,שחור,פרטית,1 חודשים,"1,693 ₪"
1673,"21,000 ₪",פתח תקווה,פורד פוקוס FOCUS TREND,2013,1596 ליטר בנזין,"200,000",2,אוטומטי,אפור כהה,פרטית,6 חודשים,"1,424 ₪"
1674,"44,900 ₪",ראשון לציון,קיה פיקנטו PICANTO SPORT,2015,1248 ליטר בנזין,"110,000",2,אוטומטי,שנהב לבן,פרטית,8 חודשים,985 ₪
1675,"395,000 ₪",שפרעם,ב מ וו X4 XDRIVE20I EXECUTIVE,2022,1998 ליטר בנזין,20,1,אוטומטי,כחול מטל,פרטית,5 חודשים,"4,731 ₪"
1676,"86,092 ₪",רעננה,מזדה 3 MAZDA 3 PREMIUM,2017,1998 ליטר בנזין,"130,500",1,אוטומטי,אדום,פרטית,2 חודשים,"1,604 ₪"
1677,"199,000 ₪",ראשון לציון,סקודה אוקטביה OCTAVIA RS,2021,1984 ליטר בנזין,"60,000",2,אוטומטי,שנהב לבן,פרטית,0,"2,417 ₪"
1678,"388,000 ₪",נתניה,מרצדס קלאס C C180 AMG LINE FLT,2022,1496 ליטר בנזין,"12,000",3,אוטומטי,שחור,פרטית,6 חודשים,"4,731 ₪"
1679,"107,000 ₪",חדרה,פיג'ו 3008 3008 GT,2017,1997 ליטר דיזל,"160,000",1,אוטומטי,שנהב לבן,פרטית,7 חודשים,"2,563 ₪"
1680,"112,000 ₪",אבן יהודה,יונדאי טוסון TUCSON SUPREME,2017,1999 ליטר בנזין,"81,300",2,אוטומטי,לבן,פרטית,3 חודשים,"2,019 ₪"
1681,"115,900 ₪",חדרה,מיצובישי אאוטלנדר OUTLANDER INSTYLE,2020,1998 ליטר בנזין,"147,783",1,אוטומטי,כסף מטלי,ליסינג,0,"2,417 ₪"
1682,"111,900 ₪",חיפה,טויוטה יאריס YARIS SKY,2021,1490 ליטר בנזין,"33,341",1,אוטומטי,שנהב לבן,פרטית,0,"1,529 ₪"
1683,"27,999 ₪",פרדס חנה כרכור,פיג'ו 308 SW SW ACTIVE,2016,1199 ליטר בנזין,"190,000",2,אוטומטי,אפור,ליסינג,2 חודשים,"1,424 ₪"
1684,"110,000 ₪",פתח תקווה,סובארו XV XV 1.6 CLASSIC,2021,1600 ליטר בנזין,"60,000",1,אוטומטי,שנהב לבן,פרטית,0,"1,811 ₪"
1685,"101,900 ₪",ראשון לציון,קיה ספורטז' SPORTAGE URBAN,2017,1999 ליטר בנזין,"100,000",1,אוטומטי,שחור,פרטית,2 חודשים,"1,835 ₪"
1686,"29,900 ₪",ראשון לציון,סקודה אוקטביה OCTAVIA AMBIENTE,2012,1197 ליטר בנזין,"203,000",2,אוטומטי,שחור מטלי,פרטית,8 חודשים,"1,262 ₪"
1687,"55,000 ₪",עפולה,קיה פיקנטו PICANTO LX,2017,1248 ליטר בנזין,"51,000",1,אוטומטי,שנהב לבן,פרטית,5 חודשים,0
1688,"89,900 ₪",ראשון לציון,קיה ספורטז' SPORTAGE URBAN,2016,1999 ליטר בנזין,"89,900",1,אוטומטי,שחור,פרטית,1 חודשים,"1,584 ₪"
1689,"157,140 ₪",נתניה,שברולט טריילבליזר TRAIL BLAZER LS,2023,1341 ליטר בנזין,0,1,אוטומטי,לבן,ליסינג,11 חודשים,0
1690,"79,999 ₪",עפולה,שברולט ספארק SPARK PREMIER,2020,1399 ליטר בנזין,"12,000",1,אוטומטי,כחול מטל,פרטית,2 חודשים,"1,235 ₪"
1691,"115,900 ₪",אשדוד,טויוטה קורולה HSD SDN SUN,2019,1798 ליטר בנזין,"77,817",1,אוטומטי,לבן,ליסינג,3 חודשים,"1,604 ₪"
1692,"204,000 ₪",נתניה,מיצובישי אאוטלנדר OUTLANDER INSTYLE,2022,2488 ליטר בנזין,"20,000",2,אוטומטי,שחור פנינה,פרטית,3 חודשים,0
1693,"12,900 ₪",ראשון לציון,הונדה סיוויק CIVIC ES,2003,1590 ליטר בנזין,"235,000",2,אוטומטי,ירוק בהיר,פרטית,4 חודשים,"1,262 ₪"
1694,"23,000 ₪",פתח תקווה,מזדה 5 MAZDA 5 LUXURY,2008,1999 ליטר בנזין,"225,000",2,אוטומטי,כחול,פרטית,0,"1,427 ₪"
1695,"60,000 ₪",חיפה,רנו קאדג'ר KADJAR LIFE,2017,1197 ליטר בנזין,"127,000",2,אוטומטי,אפור כהה מטלי,השכרה,11 חודשים,"1,424 ₪"
1696,"117,000 ₪",הרצליה,פיג'ו 2008 2008 ACTIVE,2021,1499 ליטר דיזל,"54,000",2,אוטומטי,שנהב לבן,פרטית,11 חודשים,"1,811 ₪"
1697,"109,999 ₪",חיפה,קיה נירו NIRO EX,2019,1580 ליטר בנזין,"90,000",2,אוטומטי,כסף,פרטית,11 חודשים,0
1698,"79,900 ₪",חיפה,סוזוקי ויטארה VITARA GLXV,2016,1586 ליטר בנזין,"108,471",1,אוטומטי,לבן,פרטית,4 חודשים,"1,424 ₪"
1699,"114,900 ₪",ראשון לציון,ניסאן X TRAIL X-TRAIL TEKNA,2017,1995 ליטר דיזל,"100,000",1,אוטומטי,שנהב לבן,פרטית,2 חודשים,"2,019 ₪"
1700,"69,000 ₪",כפר כנא,מזדה CX-5 CX5 LUXURY,2013,1998 ליטר בנזין,"230,000",2,אוטומטי,שנהב לבן,פרטית,5 חודשים,"1,693 ₪"
1701,"188,000 ₪",נתניה,אאודי A3 SPORTBACK SLINE SHARP,2021,1498 ליטר בנזין,"30,000",2,אוטומטי,שחור מטלי,ליסינג,4 חודשים,"3,366 ₪"
1702,"92,000 ₪",נתניה,ניסאן קשקאי QASHQAI ACENTA,2018,1197 ליטר בנזין,"77,000",1,אוטומטי,אפור מטל,ליסינג,6 חודשים,"1,604 ₪"
1703,"115,000 ₪",כפר סבא,פיג'ו 3008 3008 PREMIUM,2018,1560 ליטר דיזל,"46,000",1,אוטומטי,חום,פרטית,2 חודשים,"2,019 ₪"
1704,"79,000 ₪",בת ים,מזדה 3 MAZDA 3 SPORT,2018,1998 ליטר בנזין,"147,000",1,אוטומטי,שחור,פרטית,0,"1,604 ₪"
1705,"77,900 ₪",ראשון לציון,שברולט ספארק SPARK PREMIER,2021,1399 ליטר בנזין,"14,000",1,אוטומטי,אפור מטל,פרטית,3 חודשים,"1,235 ₪"
1706,"335,000 ₪",חיפה,טויוטה לנד קרוזר LAND CRUISER LUXURY,2022,2755 ליטר דיזל,"19,000",1,אוטומטי,שנהב לבן,פרטית,1 חודשים,"4,731 ₪"
1707,"100,000 ₪",חיפה,ניסאן קשקאי QASHQAI ACENTA TECH,2018,1197 ליטר בנזין,"30,000",1,אוטומטי,שנהב לבן,פרטית,6 חודשים,"1,835 ₪"
1708,"58,000 ₪",חיפה,סקודה אוקטביה OCTAVIA AMBITION,2016,1197 ליטר בנזין,"175,000",2,אוטומטי,שנהב לבן,ליסינג,7 חודשים,"1,424 ₪"
1709,"65,000 ₪",ראשון לציון,מיצובישי פאג'רו PAJERO DAKAR,2008,3200 ליטר דיזל,"400,000",3,אוטומטי,אדום,פרטית,3 חודשים,"1,508 ₪"
1710,"74,900 ₪",ראשון לציון,מזדה CX-5 CX-5 EXECUTIVE,2015,1998 ליטר בנזין,"192,000",2,אוטומטי,כחול,ליסינג,8 חודשים,"1,693 ₪"
1711,"119,900 ₪",פתח תקווה,סקודה קארוק KAROQ STYLE,2018,1498 ליטר בנזין,"64,000",1,אוטומטי,אפור כהה,פרטית,3 חודשים,"1,835 ₪"
1712,"93,000 ₪",חיפה,סקודה אוקטביה OCTAVIA AMBITION,2018,1395 ליטר בנזין,"121,000",1,אוטומטי,שחור מטלי,ליסינג,9 חודשים,"1,604 ₪"
1713,"67,000 ₪",חיפה,קיה פיקנטו PICANTO LX,2018,1248 ליטר בנזין,"98,000",2,אוטומטי,שנהב לבן,ליסינג,5 חודשים,"1,102 ₪"
1714,"107,000 ₪",חיפה,טויוטה קורולה HSD SDN SUN,2019,1798 ליטר בנזין,"87,000",1,אוטומטי,כסף מטלי,ליסינג,3 חודשים,"1,604 ₪"
1715,"105,900 ₪",חיפה,קיה נירו NIRO EX,2019,1580 ליטר בנזין,"90,250",2,אוטומטי,לבן,פרטית,0,"1,604 ₪"
1716,"380,000 ₪",נתניה,פורד מוסטנג MUSTANG ECO PREMIUM,2022,2261 ליטר בנזין,0,1,אוטומטי,כחול,פרטית,0,"4,731 ₪"
1717,"90,000 ₪",נתניה,קיה ספורטז' SPORTAGE URBAN,2019,1591 ליטר בנזין,"120,000",1,אוטומטי,כסף,ליסינג,10 חודשים,"1,604 ₪"
1718,"112,900 ₪",פתח תקווה,מיצובישי אאוטלנדר OUTLANDER INTENSE,2017,1998 ליטר בנזין,"89,820",2,אוטומטי,שחור,פרטית,1 חודשים,"2,019 ₪"
1719,"112,500 ₪",ראשון לציון,טויוטה C-HR C-HR CITY,2017,1197 ליטר בנזין,"95,000",1,אוטומטי,שנהב לבן,פרטית,4 חודשים,"1,604 ₪"
1720,"75,900 ₪",פתח תקווה,דאציה דאסטר DUSTER LAUREATE,2020,1461 ליטר דיזל,"98,000",1,ידני,שנהב לבן,ליסינג,4 חודשים,"1,529 ₪"
1721,"215,000 ₪",עיספיא,וולבו XC40 RECHARGET5 PHEV INS EXP,2020,1477 ליטר חשמל/בנזין,"41,000",1,אוטומטי,שנהב לבן,ליסינג,9 חודשים,"3,366 ₪"
1722,"198,000 ₪",חולון,סקודה סופרב SUPERB ELITE,2022,1498 ליטר בנזין,"28,000",1,אוטומטי,כחול,פרטית,3 חודשים,"3,366 ₪"
1723,"275,000 ₪",טמרה,טויוטה לנד קרוזר LAND CRUISER LUXURY E6,2017,2755 ליטר דיזל,"187,000",1,אוטומטי,שנהב לבן,פרטית,0,"3,357 ₪"
1724,"99,990 ₪",קרית שמונה,מזדה 2 MAZDA 2 DYNAMIC,2022,1496 ליטר בנזין,"10,000",1,אוטומטי,שחור,פרטית,2 חודשים,"1,235 ₪"
1725,"190,000 ₪",נתניה,לקסוס UX 250H LUXURY,2021,1987 ליטר בנזין,"12,000",1,אוטומטי,בז מטאלי,פרטית,0,"3,366 ₪"
1726,"70,900 ₪",רמת השרון,שברולט ספארק SPARK LTZ,2019,1399 ליטר בנזין,"41,306",1,אוטומטי,אפור מטאלי,פרטית,1 חודשים,"1,102 ₪"
1727,"71,000 ₪",חיפה,יונדאי I25 I25 PREMIUM,2018,1591 ליטר בנזין,"110,000",1,אוטומטי,שנהב לבן,פרטית,1 חודשים,"1,353 ₪"
1728,"189,000 ₪",ירושלים,ב מ וו סדרה 3 330E IPERFORMAN EXCLUSIVE,2018,1998 ליטר חשמל/בנזין,"120,000",1,אוטומטי,שנהב לבן,פרטית,9 חודשים,"2,563 ₪"
1729,"86,000 ₪",שדרות,יונדאי סונטה HYBRID LIMITED,2016,1999 ליטר בנזין,"143,000",2,אוטומטי,לבן,ליסינג,9 חודשים,"1,693 ₪"
1730,"34,000 ₪",נתניה,מיצובישי אטראז ATTRAGE INSTYLE,2016,1193 ליטר בנזין,"262,000",1,אוטומטי,אפור,ליסינג,7 חודשים,985 ₪
1731,"700,000 ₪",קרית שמונה,ב מ וו M4 COMPETITION COMPETITION,2022,2993 ליטר בנזין,"10,000",2,אוטומטי,שחור מטלי,פרטית,1 חודשים,"4,731 ₪"
1732,"115,900 ₪",רמת השרון,MG ZS EV NET-UP S,2020,חשמלי,"84,961",1,אוטומטי,תכלת,פרטית,0,"1,811 ₪"
1733,"125,000 ₪",פתח תקווה,יונדאי סונטה HYBRID LIMITED,2018,1999 ליטר בנזין,"104,000",1,אוטומטי,שחור,פרטית,2 חודשים,"2,019 ₪"
1734,"99,000 ₪",נס ציונה,טויוטה קורולה SDN SUN,2019,1598 ליטר בנזין,"108,000",1,אוטומטי,שנהב לבן,ליסינג,5 חודשים,"1,604 ₪"
1735,"57,000 ₪",נתניה,פיג'ו 2008 2008 PREMIUM,2017,1199 ליטר בנזין,"115,000",1,אוטומטי,חום,פרטית,0,"1,604 ₪"
1736,"36,900 ₪",ראשון לציון,סיטרואן C1 C1 COMFORT,2016,998 ליטר בנזין,"105,500",2,אוטומטי,אפור,פרטית,0,985 ₪
1737,"95,000 ₪",נוף הגליל,יונדאי איוניק HYBRID PREMIUM,2019,1580 ליטר בנזין,"128,000",1,אוטומטי,שנהב לבן,ליסינג,3 חודשים,"1,604 ₪"
1738,"75,900 ₪",ראשון לציון,קיה פיקנטו PICANTO LX,2020,1248 ליטר בנזין,"55,000",1,אוטומטי,שנהב לבן,פרטית,11 חודשים,"1,102 ₪"
1739,"136,990 ₪",נתניה,טויוטה C-HR HYBRID C-HIC,2020,1798 ליטר בנזין,"52,000",1,אוטומטי,שנהב לבן,פרטית,0,"2,130 ₪"
